"ID","Fecha registro","Estado","Municipio","Fecha hechos","Lugar hechos","Modalidad violencia","Conoce agresor","Hubo drogas","Hubo armas","Violencia Física","Violencia Psicológica","Violencia Sexual","Violencia Patrimonial","Violencia Económica","Violencia Otra"
"1408034","2023-02-02","Aguascalientes","Aguascalientes","2023-02-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408039","2023-01-12","Aguascalientes","Pabellón de Arteaga","2023-01-12","Espacio público","1 - Familiar","SI","NO","Desconocido","1","1","0","0","0","0"
"1408043","2023-01-04","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1408048","2023-01-17","Aguascalientes","Aguascalientes","2023-01-15","Espacio particular","1 - Familiar","SI","SI","SI","1","1","1","1","1","0"
"1408050","2023-01-23","Aguascalientes","Aguascalientes","2023-01-06","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408051","2023-03-09","Aguascalientes","Pabellón de Arteaga","2023-03-08","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408054","2023-02-02","Aguascalientes","Aguascalientes","2023-01-18","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408055","2023-02-15","Aguascalientes","Jesús María","2023-02-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1408058","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408059","2023-01-11","Aguascalientes","San Francisco de los Romo","2023-01-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408060","2023-03-01","Aguascalientes","Pabellón de Arteaga","2023-03-01","Espacio particular","4 - En la comunidad","SI","NO","NO","0","1","0","0","0","0"
"1408063","2023-02-02","Aguascalientes","Aguascalientes","2023-01-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408064","2023-03-01","Aguascalientes","Aguascalientes","2022-12-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1408068","2023-01-11","Aguascalientes","Jesús María","2023-01-10","Espacio particular","1 - Familiar","SI","SI","SI","1","1","1","0","0","0"
"1408077","2023-02-15","Aguascalientes","Aguascalientes","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408078","2023-02-21","Aguascalientes","Aguascalientes","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408079","2023-03-01","Aguascalientes","Aguascalientes","2023-02-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408080","2023-03-01","Aguascalientes","Aguascalientes","2023-01-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408081","2023-03-06","Aguascalientes","Aguascalientes","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408082","2023-03-07","Aguascalientes","Aguascalientes","2023-03-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408084","2023-02-28","Aguascalientes","Aguascalientes","2023-02-26","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408085","2023-03-06","Aguascalientes","Aguascalientes","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408086","2023-03-31","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408087","2023-03-31","Aguascalientes","Aguascalientes","2023-03-26","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408088","2023-03-09","Aguascalientes","Aguascalientes","2023-03-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408089","2023-01-31","Aguascalientes","Aguascalientes","2022-12-05","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408090","2023-03-31","Aguascalientes","Aguascalientes","2023-03-29","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408091","2023-03-31","Aguascalientes","Aguascalientes","2023-03-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408092","2023-01-25","Aguascalientes","Aguascalientes","2003-01-16","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408093","2023-02-01","Aguascalientes","Aguascalientes","2023-02-01","Espacio público","5 - Escolar/Docente","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408096","2023-02-09","Aguascalientes","Aguascalientes","2023-02-04","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1408098","2023-02-23","Aguascalientes","Aguascalientes","2023-02-23","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408099","2023-03-13","Aguascalientes","Aguascalientes","2023-03-10","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408103","2023-03-20","Aguascalientes","Jesús María","2023-03-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408114","2023-01-11","Aguascalientes","Jesús María","2023-01-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408121","2023-01-30","Aguascalientes","Aguascalientes","2023-01-26","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","1","0"
"1408122","2023-01-05","Aguascalientes","Aguascalientes","2023-01-05","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","0"
"1408125","2023-01-30","Aguascalientes","Aguascalientes","2023-01-30","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1408130","2023-02-08","Aguascalientes","Aguascalientes","2023-02-07","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408131","2023-03-07","Aguascalientes","Aguascalientes","2023-03-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408133","2023-03-09","Aguascalientes","Aguascalientes","2023-03-09","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","0","1","0"
"1408134","2023-03-31","Aguascalientes","Aguascalientes","2023-03-27","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408137","2023-01-18","Aguascalientes","Aguascalientes","2023-01-06","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","1","1","0"
"1408138","2023-03-10","Aguascalientes","Jesús María","2016-01-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408140","2023-03-13","Aguascalientes","Aguascalientes","2023-03-13","Espacio público","1 - Familiar","SI","SI","Desconocido","1","1","0","1","1","0"
"1408141","2023-01-12","Aguascalientes","Jesús María","2023-01-11","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408142","2023-03-21","Aguascalientes","Aguascalientes","2023-03-21","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1408151","2023-02-15","Aguascalientes","Jesús María","2023-02-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","1","1","0"
"1408156","2023-02-10","Aguascalientes","Aguascalientes","2023-02-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408157","2023-02-28","Aguascalientes","Aguascalientes","2023-02-23","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408160","2023-02-28","Aguascalientes","Aguascalientes","2023-02-23","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408170","2023-03-01","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408180","2023-02-13","Aguascalientes","Aguascalientes","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408187","2023-01-09","Aguascalientes","Jesús María","2023-01-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408201","2023-02-08","Aguascalientes","Aguascalientes","2023-02-05","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","1","0"
"1408202","2023-03-07","Aguascalientes","Aguascalientes","2023-03-07","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1408220","2023-03-20","Aguascalientes","Jesús María","2023-03-13","Espacio particular","1 - Familiar","SI","NO","Desconocido","0","1","0","0","0","0"
"1408221","2023-03-20","Aguascalientes","Jesús María","2023-03-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1408222","2023-02-22","Aguascalientes","Aguascalientes","2023-02-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408223","2023-02-15","Aguascalientes","Jesús María","2023-02-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408224","2023-03-01","Aguascalientes","Aguascalientes","2023-01-30","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408225","2023-02-17","Aguascalientes","Aguascalientes","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408226","2023-02-28","Aguascalientes","Aguascalientes","2023-02-19","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408227","2023-03-31","Aguascalientes","Aguascalientes","2023-03-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408228","2023-03-10","Aguascalientes","Aguascalientes","2023-03-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408229","2023-02-28","Aguascalientes","Aguascalientes","2023-02-26","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408230","2023-03-30","Aguascalientes","Aguascalientes","2023-03-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408231","2023-03-16","Aguascalientes","Pabellón de Arteaga","2023-03-15","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408236","2023-02-14","Aguascalientes","Aguascalientes","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408240","2023-02-17","Aguascalientes","Aguascalientes","2022-01-25","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408242","2023-02-20","Aguascalientes","Aguascalientes","2023-02-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1408243","2023-02-22","Aguascalientes","Aguascalientes","2023-01-21","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408244","2023-02-17","Aguascalientes","Aguascalientes","2023-02-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408245","2023-03-01","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408246","2023-02-28","Aguascalientes","Aguascalientes","2023-02-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408247","2023-02-28","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","1","0"
"1408248","2023-02-27","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","1","0"
"1408249","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1408250","2023-03-31","Aguascalientes","Aguascalientes","2023-03-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408251","2023-03-31","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408252","2023-03-03","Aguascalientes","Aguascalientes","2023-03-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408253","2023-03-09","Aguascalientes","Aguascalientes","2023-03-09","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408254","2023-01-16","Aguascalientes","Jesús María","2023-01-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408256","2023-03-10","Aguascalientes","Aguascalientes","0000-00-00","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","1","0"
"1408259","2023-01-12","Aguascalientes","Jesús María","2023-01-11","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1408263","2023-03-17","Aguascalientes","Aguascalientes","2023-02-01","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1408265","2023-03-27","Aguascalientes","Aguascalientes","2023-03-27","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","0","1","0"
"1408266","2023-03-23","Aguascalientes","Aguascalientes","2023-03-18","Espacio público","1 - Familiar","SI","NO","SI","0","1","0","0","1","0"
"1408267","2023-02-13","Aguascalientes","Aguascalientes","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408273","2023-02-17","Aguascalientes","Aguascalientes","2023-02-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408275","2023-02-07","Aguascalientes","Pabellón de Arteaga","2023-02-07","Espacio particular","1 - Familiar","SI","NO","SI","1","1","0","0","0","0"
"1408277","2023-03-01","Aguascalientes","Aguascalientes","2023-02-01","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408278","2023-02-01","Aguascalientes","Aguascalientes","2023-02-01","Espacio público","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408280","2023-02-15","Aguascalientes","Aguascalientes","2020-07-27","Espacio público","1 - Familiar","SI","NO","NO","1","1","1","0","1","0"
"1408284","2023-01-25","Aguascalientes","Aguascalientes","2003-01-15","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","1","0"
"1408285","2023-02-10","Aguascalientes","Aguascalientes","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408286","2023-02-15","Aguascalientes","Jesús María","2023-02-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408287","2023-03-01","Aguascalientes","San Francisco de los Romo","2023-02-23","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408289","2023-02-27","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1408291","2023-02-17","Aguascalientes","Aguascalientes","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408293","2023-03-01","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","1","1","1","0"
"1408302","2023-03-31","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408303","2023-01-31","Aguascalientes","Pabellón de Arteaga","2023-01-30","Espacio público","4 - En la comunidad","SI","NO","Desconocido","1","0","0","0","0","0"
"1408304","2023-03-31","Aguascalientes","Aguascalientes","2023-03-08","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408309","2023-03-14","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408310","2023-03-30","Aguascalientes","Aguascalientes","2023-03-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408316","2023-03-31","Aguascalientes","Aguascalientes","2023-03-30","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408320","2023-03-06","Aguascalientes","Aguascalientes","2023-03-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408322","2023-02-15","Aguascalientes","Aguascalientes","2023-02-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408323","2023-02-20","Aguascalientes","Aguascalientes","2023-02-15","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","1","0"
"1408324","2023-02-21","Aguascalientes","Aguascalientes","2023-02-21","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","1","0"
"1408325","2023-02-28","Aguascalientes","Jesús María","2023-02-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408333","2023-01-19","Aguascalientes","Aguascalientes","2023-01-18","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","1","0"
"1408334","2023-03-13","Aguascalientes","Pabellón de Arteaga","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1408337","2023-01-17","Aguascalientes","Aguascalientes","2023-01-17","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408347","2023-03-03","Aguascalientes","Aguascalientes","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408348","2023-03-06","Aguascalientes","Aguascalientes","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408349","2023-03-02","Aguascalientes","Aguascalientes","2023-03-01","Espacio público","5 - Escolar/Docente","NO","NO","NO","1","1","0","0","0","0"
"1408350","2023-02-24","Aguascalientes","Aguascalientes","2023-02-19","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","1","1","0"
"1408351","2023-03-01","Aguascalientes","Aguascalientes","2023-02-28","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408359","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408364","2023-03-13","Aguascalientes","Aguascalientes","2023-03-13","Espacio público","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408365","2023-03-14","Aguascalientes","Aguascalientes","2023-03-13","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","1","1","1","0"
"1408366","2023-03-14","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","1","0"
"1408368","2023-03-10","Aguascalientes","Aguascalientes","2017-01-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408370","2023-03-13","Aguascalientes","Aguascalientes","2023-03-10","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408371","2023-03-10","Aguascalientes","Pabellón de Arteaga","2023-03-08","Espacio público","4 - En la comunidad","SI","Desconocido","NO","0","1","0","0","0","0"
"1408374","2023-02-15","Aguascalientes","Aguascalientes","2023-02-09","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408377","2023-02-21","Aguascalientes","Aguascalientes","2023-02-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408378","2023-03-30","Aguascalientes","Aguascalientes","2023-03-24","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408379","2023-03-27","Aguascalientes","Aguascalientes","2023-03-23","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","1","1","0"
"1408382","2023-02-28","Aguascalientes","Aguascalientes","2023-02-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408383","2023-03-31","Aguascalientes","Aguascalientes","2023-03-29","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408385","2023-02-22","Aguascalientes","Aguascalientes","2021-02-20","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1408388","2023-03-08","Aguascalientes","Aguascalientes","2023-03-07","Espacio particular","1 - Familiar","SI","Desconocido","NO","0","1","0","0","1","0"
"1408391","2023-03-01","Aguascalientes","Aguascalientes","2023-01-30","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408392","2023-03-01","Aguascalientes","Aguascalientes","2023-02-27","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408393","2023-03-31","Aguascalientes","Aguascalientes","2023-03-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408395","2023-03-31","Aguascalientes","Aguascalientes","2023-02-03","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408400","2023-03-03","Aguascalientes","Aguascalientes","2023-02-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408401","2023-01-20","Aguascalientes","San José de Gracia","2022-11-28","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408402","2023-02-09","Aguascalientes","San José de Gracia","2022-08-02","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","0","0"
"1408410","2023-03-14","Aguascalientes","Aguascalientes","2023-02-22","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408414","2023-03-09","Aguascalientes","Asientos","2023-02-28","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1408416","2023-02-28","Aguascalientes","Pabellón de Arteaga","2023-02-27","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1408424","2023-01-31","Aguascalientes","Aguascalientes","2023-01-13","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","1","1","0"
"1408426","2023-01-30","Aguascalientes","Aguascalientes","2023-01-27","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","1","0"
"1408428","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","1","0"
"1408429","2023-03-29","Aguascalientes","Pabellón de Arteaga","2023-03-29","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1408432","2023-02-15","Aguascalientes","Aguascalientes","2023-02-12","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408435","2023-03-01","Aguascalientes","Aguascalientes","2023-02-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408438","2023-02-02","Aguascalientes","Aguascalientes","2021-01-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408442","2023-02-14","Aguascalientes","Aguascalientes","2019-10-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1408443","2023-01-31","Aguascalientes","Aguascalientes","2023-01-30","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408452","2023-03-31","Aguascalientes","Aguascalientes","2023-01-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1408456","2023-03-01","Aguascalientes","Aguascalientes","2023-02-20","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408458","2023-03-31","Aguascalientes","Aguascalientes","2023-03-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408460","2023-03-01","Aguascalientes","Aguascalientes","2023-02-28","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1408464","2023-03-02","Aguascalientes","Aguascalientes","2023-03-01","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","0","0","0"
"1408468","2023-03-10","Aguascalientes","Aguascalientes","2023-03-08","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408471","2023-02-21","Aguascalientes","Aguascalientes","2023-02-15","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1408477","2023-01-31","Aguascalientes","Aguascalientes","2019-12-03","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1408483","2023-03-28","Aguascalientes","Aguascalientes","2023-03-27","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408484","2023-03-14","Aguascalientes","Aguascalientes","2023-03-13","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408487","2023-02-20","Aguascalientes","Aguascalientes","2022-11-01","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","1","0"
"1408488","2023-03-29","Aguascalientes","Aguascalientes","2022-08-20","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","0","1","1","0"
"1408493","2023-02-24","Aguascalientes","Aguascalientes","2023-02-24","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1408499","2023-01-24","Aguascalientes","Aguascalientes","2023-01-24","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408505","2023-01-30","Aguascalientes","Aguascalientes","2023-01-27","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","1","1","0"
"1408517","2023-01-20","Aguascalientes","Aguascalientes","2023-01-20","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","0"
"1408518","2023-03-07","Aguascalientes","Pabellón de Arteaga","2023-03-05","Espacio público","4 - En la comunidad","SI","SI","Desconocido","0","1","0","0","0","0"
"1408520","2023-03-10","Aguascalientes","Aguascalientes","2023-03-10","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","1","0"
"1408527","2023-02-21","Aguascalientes","Aguascalientes","2023-02-21","Espacio público","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408531","2023-03-14","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408532","2023-02-22","Aguascalientes","Aguascalientes","2023-02-06","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1408540","2023-02-23","Aguascalientes","Aguascalientes","2023-02-23","Espacio particular","1 - Familiar","SI","Desconocido","NO","0","1","0","0","0","0"
"1408541","2023-03-08","Aguascalientes","Aguascalientes","2023-03-02","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1408542","2023-02-27","Aguascalientes","Asientos","2023-02-15","Espacio particular","4 - En la comunidad","SI","SI","Desconocido","1","1","1","0","0","0"
"1408543","2023-02-27","Aguascalientes","Aguascalientes","2023-02-26","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1408544","2023-02-02","Aguascalientes","San José de Gracia","2022-08-25","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1408548","2023-03-15","Aguascalientes","Aguascalientes","2021-10-10","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1408550","2023-03-15","Aguascalientes","Aguascalientes","2023-03-15","Espacio particular","1 - Familiar","NO","NO","NO","0","0","0","0","0","1"
"1408560","2023-03-29","Aguascalientes","Aguascalientes","2023-03-29","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","1","1","1","0"
