"ID","Fecha registro","Estado","Municipio","Fecha hechos","Lugar hechos","Modalidad violencia","Conoce agresor","Hubo drogas","Hubo armas","Violencia Física","Violencia Psicológica","Violencia Sexual","Violencia Patrimonial","Violencia Económica","Violencia Otra"
"1453448","2023-03-23","Michoacán de Ocampo","Uruapan","2021-10-09","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1453528","2023-02-21","Michoacán de Ocampo","Uruapan","2022-12-01","Espacio particular","1 - Familiar","SI","NO","SI","0","1","1","0","0","0"
"1453652","2023-01-13","Michoacán de Ocampo","Arteaga","2022-12-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1453806","2023-02-20","Michoacán de Ocampo","Morelia","2023-02-16","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1453832","2023-02-27","Michoacán de Ocampo","San Lucas","2015-10-20","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1453833","2023-02-17","Michoacán de Ocampo","Morelia","2023-02-07","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1453881","2023-03-03","Michoacán de Ocampo","La Piedad","2023-02-07","Espacio particular","1 - Familiar","NO","NO","NO","1","0","0","0","0","0"
"1454007","2023-02-28","Michoacán de Ocampo","Pátzcuaro","2020-09-25","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1454079","2023-02-15","Michoacán de Ocampo","Cuitzeo","2021-05-22","Espacio público","9 - Feminicida","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1454271","2023-02-28","Michoacán de Ocampo","Morelia","2023-01-16","Espacio particular","1 - Familiar","SI","SI","NO","1","0","0","0","0","0"
"1454374","2023-01-31","Michoacán de Ocampo","Lagunillas","2023-01-07","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","1","1","1","0"
"1454405","2023-02-09","Michoacán de Ocampo","Zamora","2022-09-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1454451","2023-01-31","Michoacán de Ocampo","Morelia","2023-01-30","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","1","1","0"
"1454520","2023-03-04","Michoacán de Ocampo","Morelia","2023-03-03","Espacio particular","8 - Digital/Ciberné","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1454963","2023-02-01","Michoacán de Ocampo","Morelia","2022-12-28","Espacio particular","1 - Familiar","SI","NO","SI","1","1","1","0","0","0"
"1455082","2023-02-13","Michoacán de Ocampo","Zamora","2020-12-23","Espacio público","9 - Feminicida","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1455493","2023-03-01","Michoacán de Ocampo","Ziracuaretiro","2022-12-12","Espacio particular","1 - Familiar","SI","Desconocido","SI","1","1","0","0","0","0"
"1455522","2023-02-23","Michoacán de Ocampo","Morelia","2023-02-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1455583","2023-03-07","Michoacán de Ocampo","Morelia","2023-03-03","Espacio particular","1 - Familiar","SI","NO","NO","0","0","0","0","1","0"
"1455629","2023-01-04","Michoacán de Ocampo","Uruapan","2022-10-21","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","1","0","0","0"
"1456356","2023-03-15","Michoacán de Ocampo","Uruapan","2023-01-29","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","1","0"
"1456394","2023-01-18","Michoacán de Ocampo","Morelia","2023-01-16","Espacio particular","1 - Familiar","SI","SI","NO","1","0","0","0","0","0"
"1456408","2023-02-21","Michoacán de Ocampo","Morelia","2023-02-20","Espacio particular","1 - Familiar","SI","NO","NO","1","0","0","0","0","0"
"1456421","2023-02-15","Michoacán de Ocampo","Morelia","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1456719","2023-03-09","Michoacán de Ocampo","Morelia","2023-03-09","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1456815","2023-03-07","Michoacán de Ocampo","Uruapan","2023-01-05","Espacio particular","1 - Familiar","SI","Desconocido","SI","1","0","0","0","0","0"
"1456837","2023-02-07","Michoacán de Ocampo","Morelia","2023-02-03","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1456917","2023-01-10","Michoacán de Ocampo","Uruapan","2022-10-31","Espacio particular","1 - Familiar","SI","NO","SI","0","1","1","0","0","0"
"1457143","2023-03-06","Michoacán de Ocampo","Morelia","2023-03-03","Espacio particular","8 - Digital/Ciberné","SI","Desconocido","Desconocido","0","1","0","0","0","1"
"1457180","2023-01-18","Michoacán de Ocampo","Morelia","2022-12-14","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","1","0"
"1457419","2023-02-08","Michoacán de Ocampo","Morelia","2023-01-14","Espacio particular","1 - Familiar","SI","Desconocido","NO","0","1","0","0","0","0"
"1457787","2023-03-27","Michoacán de Ocampo","Morelia","2023-01-29","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","1","0","0"
"1457843","2023-01-03","Michoacán de Ocampo","Zitácuaro","2022-12-21","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","0","0","0"
"1457889","2023-03-20","Michoacán de Ocampo","Morelia","2023-03-19","Espacio particular","1 - Familiar","SI","SI","NO","1","0","0","0","0","0"
"1458377","2023-01-10","Michoacán de Ocampo","Cuitzeo","2023-01-09","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1458391","2023-02-15","Michoacán de Ocampo","Morelia","2021-05-22","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1458405","2023-03-30","Michoacán de Ocampo","Uruapan","2020-09-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","1","0"
"1458428","2023-01-19","Michoacán de Ocampo","Uruapan","2023-01-04","Espacio particular","1 - Familiar","NO","SI","NO","0","1","0","0","0","0"
"1458571","2023-01-18","Michoacán de Ocampo","Morelia","2023-01-16","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1458611","2023-02-14","Michoacán de Ocampo","Sahuayo","2023-02-11","Espacio público","1 - Familiar","SI","SI","Desconocido","1","1","0","0","1","0"
"1458904","2023-02-23","Michoacán de Ocampo","Morelia","2022-12-09","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1459022","2023-03-15","Michoacán de Ocampo","Hidalgo","2023-02-24","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1459386","2023-01-03","Michoacán de Ocampo","Morelia","2023-01-03","Espacio particular","8 - Digital/Ciberné","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1459894","2023-01-27","Michoacán de Ocampo","Morelia","2023-01-24","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1459972","2023-03-29","Michoacán de Ocampo","Morelia","2023-03-28","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1460243","2023-01-16","Michoacán de Ocampo","Morelia","2023-01-13","Espacio particular","8 - Digital/Ciberné","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1460248","2023-02-23","Michoacán de Ocampo","Uruapan","2023-01-01","Espacio particular","1 - Familiar","SI","NO","NO","0","0","1","0","0","0"
"1460557","2023-02-28","Michoacán de Ocampo","Morelia","2023-01-16","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1460655","2023-02-16","Michoacán de Ocampo","Morelia","2023-02-15","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","1","0"
"1460675","2023-01-06","Michoacán de Ocampo","Morelia","0000-00-00","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1461127","2023-01-10","Michoacán de Ocampo","Morelia","2023-01-09","Espacio particular","8 - Digital/Ciberné","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1461458","2023-01-09","Michoacán de Ocampo","Hidalgo","2022-08-10","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1462041","2023-01-02","Michoacán de Ocampo","Uruapan","2022-10-17","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","1","0"
"1462266","2023-02-28","Michoacán de Ocampo","Zamora","2022-05-20","Espacio público","8 - Digital/Ciberné","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1462546","2023-03-08","Michoacán de Ocampo","Morelia","2023-03-07","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","1","0"
"1462755","2023-03-30","Michoacán de Ocampo","Pajacuarán","2023-03-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","1","0"
"1462946","2023-01-31","Michoacán de Ocampo","Morelia","2023-01-30","Espacio particular","1 - Familiar","NO","NO","NO","0","0","0","0","0","1"
"1463210","2023-02-27","Michoacán de Ocampo","Hidalgo","2023-01-02","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1463367","2023-03-26","Michoacán de Ocampo","Morelia","2023-03-24","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1463414","2023-03-28","Michoacán de Ocampo","Chilchota","2023-02-14","Espacio particular","1 - Familiar","SI","NO","Desconocido","0","1","0","0","1","0"
"1463736","2023-01-25","Michoacán de Ocampo","Uruapan","2022-04-11","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1464115","2023-02-15","Michoacán de Ocampo","Morelia","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1464206","2023-02-13","Michoacán de Ocampo","Hidalgo","2022-12-30","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1464345","2023-02-27","Michoacán de Ocampo","Morelia","2023-01-20","Espacio particular","1 - Familiar","SI","NO","NO","0","0","1","0","0","0"
"1464456","2023-02-16","Michoacán de Ocampo","Hidalgo","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1464496","2023-03-27","Michoacán de Ocampo","Morelia","2023-03-22","Espacio particular","1 - Familiar","SI","NO","NO","0","0","0","0","1","0"
"1464599","2023-03-29","Michoacán de Ocampo","Uruapan","2023-02-20","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","1","0","0"
"1464862","2023-02-15","Michoacán de Ocampo","Morelia","2023-01-23","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1464868","2023-03-21","Michoacán de Ocampo","Morelia","2023-03-21","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1464927","2023-03-14","Michoacán de Ocampo","Morelia","2023-03-13","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","0","0","0","0","0"
"1465094","2023-02-22","Michoacán de Ocampo","Morelia","2023-02-21","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","1","0","0","0"
"1465097","2023-02-14","Michoacán de Ocampo","Zamora","2021-04-02","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1465389","2023-02-28","Michoacán de Ocampo","Morelia","2023-01-15","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1465470","2023-02-16","Michoacán de Ocampo","Morelia","2020-12-20","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1465643","2023-02-22","Michoacán de Ocampo","Uruapan","2019-01-21","Espacio público","4 - En la comunidad","NO","Desconocido","SI","1","0","0","0","0","0"
"1465774","2023-01-09","Michoacán de Ocampo","Morelia","2022-12-10","Espacio particular","1 - Familiar","SI","NO","SI","1","1","0","0","0","0"
"1465784","2023-01-09","Michoacán de Ocampo","Hidalgo","2022-12-02","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","1","0"
"1466305","2023-01-10","Michoacán de Ocampo","Pajacuarán","2022-08-01","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1466501","2023-03-30","Michoacán de Ocampo","Morelia","2023-03-30","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","0","0","0","1","0"
"1466801","2023-01-19","Michoacán de Ocampo","Morelia","2023-01-19","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1466872","2023-02-27","Michoacán de Ocampo","Morelia","2023-01-14","Espacio particular","1 - Familiar","SI","NO","NO","0","0","0","0","1","0"
"1467104","2023-03-02","Michoacán de Ocampo","Morelia","2023-03-01","Espacio particular","1 - Familiar","SI","NO","NO","0","1","1","0","0","0"
"1467371","2023-01-06","Michoacán de Ocampo","Morelia","0000-00-00","Espacio particular","1 - Familiar","SI","NO","NO","0","0","0","0","1","0"
"1467642","2023-01-30","Michoacán de Ocampo","Uruapan","2022-11-04","Espacio particular","1 - Familiar","NO","NO","NO","1","1","0","1","1","0"
"1467980","2023-03-30","Michoacán de Ocampo","Morelia","2023-03-21","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1468073","2023-02-27","Michoacán de Ocampo","Morelia","2022-10-14","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","1","0"
"1468158","2023-02-24","Michoacán de Ocampo","ílvaro Obregón","2020-12-19","Espacio público","9 - Feminicida","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1468361","2023-03-22","Michoacán de Ocampo","Morelia","2023-03-22","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1468520","2023-01-16","Michoacán de Ocampo","Morelia","2023-01-15","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","0","1","0","0","0"
"1468634","2023-03-14","Michoacán de Ocampo","Morelia","2023-03-03","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1468671","2023-01-25","Michoacán de Ocampo","Morelia","2023-01-23","Espacio particular","8 - Digital/Ciberné","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1469001","2023-03-31","Michoacán de Ocampo","Morelia","2023-03-30","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1469570","2023-02-03","Michoacán de Ocampo","Tzitzio","2023-02-02","Espacio público","3 - Institucional","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1469584","2023-02-27","Michoacán de Ocampo","Tarí­mbaro","2021-06-15","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1469681","2023-02-07","Michoacán de Ocampo","Tacámbaro","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1470037","2023-01-04","Michoacán de Ocampo","Morelia","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","1","0","0"
"1470385","2023-03-30","Michoacán de Ocampo","Zamora","2022-02-24","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1470546","2023-01-19","Michoacán de Ocampo","Ario","2023-01-18","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1470771","2023-02-28","Michoacán de Ocampo","Morelia","2023-01-06","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","0","0"
"1470813","2023-01-18","Michoacán de Ocampo","ílvaro Obregón","2022-12-14","Espacio público","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1470830","2023-03-02","Michoacán de Ocampo","Morelia","2023-03-02","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1471240","2023-01-27","Michoacán de Ocampo","Maravatí­o","2022-01-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1471273","2023-02-22","Michoacán de Ocampo","Morelia","2023-02-21","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","1","0","0"
"1471626","2023-02-23","Michoacán de Ocampo","Morelia","2023-02-22","Espacio particular","1 - Familiar","NO","NO","NO","1","1","0","0","0","0"
"1471645","2023-02-03","Michoacán de Ocampo","Zamora","2023-01-13","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1471904","2023-02-17","Michoacán de Ocampo","Morelia","2023-02-16","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1472475","2023-01-10","Michoacán de Ocampo","Morelia","2023-01-10","Espacio público","1 - Familiar","SI","NO","NO","0","1","1","0","0","0"
"1472653","2023-03-14","Michoacán de Ocampo","Tarí­mbaro","2023-02-10","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","0","0","0","1","0"
"1473002","2023-02-01","Michoacán de Ocampo","Salvador Escalante","2022-12-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","1","0","0"
"1473046","2023-02-16","Michoacán de Ocampo","Huetamo","2010-06-18","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","0","1","0"
"1473119","2023-03-20","Michoacán de Ocampo","ílvaro Obregón","2023-03-19","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1473462","2023-01-04","Michoacán de Ocampo","Tarí­mbaro","2022-11-29","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1473646","2023-02-24","Michoacán de Ocampo","Tacámbaro","2023-02-23","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1473969","2023-03-03","Michoacán de Ocampo","Morelia","2023-03-02","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","1","1","0"
"1474006","2023-01-09","Michoacán de Ocampo","Morelia","2022-12-10","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1474077","2023-03-14","Michoacán de Ocampo","Morelia","2023-03-13","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1474225","2023-02-08","Michoacán de Ocampo","La Piedad","2023-01-06","Espacio particular","1 - Familiar","NO","NO","NO","0","0","1","0","0","0"
"1474281","2023-02-02","Michoacán de Ocampo","Tacámbaro","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1474352","2023-03-28","Michoacán de Ocampo","Morelia","2023-03-23","Espacio particular","1 - Familiar","SI","NO","NO","0","0","0","0","1","0"
"1474415","2023-03-27","Michoacán de Ocampo","Huetamo","2023-03-24","Espacio particular","1 - Familiar","SI","SI","SI","0","1","1","0","0","1"
"1474560","2023-02-01","Michoacán de Ocampo","Zinapécuaro","2022-11-20","Espacio particular","1 - Familiar","SI","SI","SI","1","1","1","0","1","0"
"1475102","2023-01-18","Michoacán de Ocampo","Morelia","2023-01-16","Espacio particular","4 - En la comunidad","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1475119","2023-03-14","Michoacán de Ocampo","Morelia","2023-03-14","Espacio público","4 - En la comunidad","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1475137","2023-02-08","Michoacán de Ocampo","Morelia","2023-01-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1475448","2023-02-27","Michoacán de Ocampo","Acuitzio","2023-02-24","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1475683","2023-01-26","Michoacán de Ocampo","Zamora","2023-01-12","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","0","0","1","0"
"1475802","2023-03-27","Michoacán de Ocampo","Ocampo","2022-11-26","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","1","0","0","0"
"1476023","2023-01-31","Michoacán de Ocampo","Morelia","2023-01-31","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1476097","2023-03-27","Michoacán de Ocampo","Morelia","2023-03-22","Espacio particular","1 - Familiar","SI","NO","NO","0","1","1","0","1","0"
"1476214","2023-02-15","Michoacán de Ocampo","Morelia","2023-02-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1476486","2023-01-23","Michoacán de Ocampo","Morelia","2023-01-11","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1477168","2023-01-14","Michoacán de Ocampo","Morelia","2023-01-13","Espacio particular","8 - Digital/Ciberné","NO","Desconocido","Desconocido","0","0","1","0","0","0"
"1477721","2023-02-24","Michoacán de Ocampo","Zamora","2019-11-04","Espacio público","9 - Feminicida","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1477782","2023-01-09","Michoacán de Ocampo","Morelia","2022-12-08","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","1","1","0"
"1478047","2023-02-15","Michoacán de Ocampo","Morelia","2022-05-08","Espacio particular","1 - Familiar","SI","Desconocido","SI","1","1","0","0","0","0"
"1478218","2023-02-10","Michoacán de Ocampo","Hidalgo","2023-01-12","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1478692","2023-02-16","Michoacán de Ocampo","Tacámbaro","2022-05-05","Espacio particular","1 - Familiar","SI","NO","SI","1","0","1","0","0","0"
"1478783","2023-03-22","Michoacán de Ocampo","Morelia","2023-03-21","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1479070","2023-01-30","Michoacán de Ocampo","Morelia","2022-12-20","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","1","0"
"1479188","2023-02-24","Michoacán de Ocampo","Morelia","2023-02-23","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1479210","2023-02-20","Michoacán de Ocampo","Morelia","2023-01-05","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1479560","2023-01-04","Michoacán de Ocampo","Uruapan","2022-12-06","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","1","0"
"1479564","2023-02-21","Michoacán de Ocampo","Morelia","2023-02-20","Espacio particular","4 - En la comunidad","NO","Desconocido","Desconocido","1","1","1","0","0","0"
"1480110","2023-01-09","Michoacán de Ocampo","Charo","2022-12-08","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1480405","2023-03-27","Michoacán de Ocampo","Zamora","2022-08-27","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1480796","2023-03-23","Michoacán de Ocampo","Morelia","2023-02-12","Espacio público","3 - Institucional","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1480839","2023-03-22","Michoacán de Ocampo","La Piedad","2023-03-11","Espacio particular","1 - Familiar","NO","NO","NO","1","0","0","0","0","0"
"1480992","2023-02-14","Michoacán de Ocampo","Vista Hermosa","2023-02-12","Espacio particular","1 - Familiar","NO","Desconocido","NO","1","1","1","1","1","1"
"1481364","2023-01-05","Michoacán de Ocampo","Puruándiro","2022-12-31","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1481663","2023-02-13","Michoacán de Ocampo","Uruapan","2022-11-12","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","1","0","0"
"1481779","2023-02-22","Michoacán de Ocampo","Morelia","2022-11-15","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","1","0","0","1","0"
"1482044","2023-01-17","Michoacán de Ocampo","Morelia","2023-01-12","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1482259","2023-03-15","Michoacán de Ocampo","Morelia","2023-03-02","Espacio particular","1 - Familiar","SI","Desconocido","SI","0","1","1","0","0","0"
"1482970","2023-01-09","Michoacán de Ocampo","Morelia","2023-01-09","Espacio particular","8 - Digital/Ciberné","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1483081","2023-01-11","Michoacán de Ocampo","Morelia","2022-12-13","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1483084","2023-02-13","Michoacán de Ocampo","Zamora","2023-01-19","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","1","1","1","0"
"1483396","2023-02-13","Michoacán de Ocampo","Huetamo","2022-01-19","Espacio particular","1 - Familiar","NO","NO","NO","1","1","0","0","0","0"
"1483601","2023-03-22","Michoacán de Ocampo","Uruapan","2023-02-10","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","1","0","0"
"1483791","2023-01-19","Michoacán de Ocampo","Uruapan","2023-01-11","Espacio particular","1 - Familiar","NO","SI","NO","0","1","0","0","1","0"
"1483803","2023-01-10","Michoacán de Ocampo","Tangancí­cuaro","2022-12-29","Espacio particular","4 - En la comunidad","NO","Desconocido","NO","0","1","0","0","0","0"
"1484112","2023-03-29","Michoacán de Ocampo","Morelia","2023-03-28","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1484158","2023-02-08","Michoacán de Ocampo","La Piedad","2023-01-16","Espacio particular","1 - Familiar","NO","NO","NO","1","0","0","0","0","0"
"1484320","2023-01-12","Michoacán de Ocampo","Morelia","2023-01-12","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1484428","2023-03-08","Michoacán de Ocampo","Morelia","2023-03-07","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1484671","2023-01-08","Michoacán de Ocampo","Madero","2023-01-07","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1484673","2023-03-22","Michoacán de Ocampo","Uruapan","2023-01-21","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","0","1","0","0","0"
"1484836","2023-01-26","Michoacán de Ocampo","Tangamandapio","2023-01-22","Espacio particular","1 - Familiar","NO","NO","Desconocido","1","1","0","0","0","0"
"1485033","2023-01-11","Michoacán de Ocampo","Tarí­mbaro","2022-12-12","Espacio particular","1 - Familiar","SI","Desconocido","SI","1","1","0","0","0","0"
"1485042","2023-01-17","Michoacán de Ocampo","Huandacareo","2022-12-13","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1485049","2023-03-17","Michoacán de Ocampo","Zamora","2023-03-11","Espacio particular","8 - Digital/Ciberné","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1485152","2023-02-10","Michoacán de Ocampo","Paracho","2022-02-07","Espacio particular","2 - Laboral","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1485310","2023-02-15","Michoacán de Ocampo","Morelia","2023-01-19","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1485317","2023-02-03","Michoacán de Ocampo","Zamora","2023-01-17","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","0"
"1485323","2023-01-09","Michoacán de Ocampo","Santa Ana Maya","2017-01-01","Espacio particular","1 - Familiar","NO","SI","NO","1","1","1","0","0","0"
"1485526","2023-01-04","Michoacán de Ocampo","Uruapan","2023-01-02","Espacio particular","1 - Familiar","NO","NO","SI","1","1","0","0","0","0"
"1485636","2023-03-16","Michoacán de Ocampo","Uruapan","2022-07-10","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","0","0","0"
"1485894","2023-01-11","Michoacán de Ocampo","Lázaro Cárdenas","0000-00-00","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1486377","2023-02-08","Michoacán de Ocampo","Morelia","2023-01-18","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1486643","2023-03-31","Michoacán de Ocampo","Zamora","2021-07-14","Espacio público","4 - En la comunidad","NO","Desconocido","Desconocido","1","0","0","0","0","0"
"1486758","2023-02-03","Michoacán de Ocampo","Zamora","2023-01-10","Espacio público","2 - Laboral","SI","NO","NO","0","1","0","0","1","0"
